N_Minors,Total_PAX,Income_number,Cost,Cost_Income,Lag,Meal_Type,Reservation_Status
1,2,37500,110,0.002934879497412065,147,HB,No-Show
3,4,37500,150,0.004,162,BB,No-Show
1,4,37500,832,0.022191411090027535,72,FB,No-Show
1,4,37500,263,0.007027028562259971,206,HB,No-Show
2,3,25000,209,0.008399934637290375,190,BB,No-Show
2,4,25000,117,0.00470548774859854,88,HB,No-Show
2,4,100000,140,0.0014078328803192744,125,BB,No-Show
3,5,37500,125,0.003351075451594809,162,FB,No-Show
2,6,75000,106,0.001416630516387195,43,HB,No-Show
1,2,75000,376,0.0050246929043578714,55,BB,No-Show
2,3,75000,113,0.0015147084646129352,196,HB,No-Show
2,4,100000,424,0.004243313120164264,141,HB,No-Show
2,5,37500,227,0.0060675479365143925,64,BB,No-Show
2,4,37500,427,0.011390850128258788,21,BB,No-Show
3,5,25000,408,0.016349196851579005,182,FB,No-Show
1,3,37500,234,0.006253616644994899,103,HB,No-Show
2,5,75000,140,0.0018727414663722904,92,HB,No-Show
3,4,25000,750,0.03000936632957004,149,FB,No-Show
1,3,37500,200,0.005356425087854615,169,FB,No-Show
2,5,37500,666,0.017778080924930023,177,HB,No-Show
1,5,75000,332,0.004432501104916453,64,FB,No-Show
1,2,100000,142,0.0014275880779583438,142,BB,No-Show
1,2,37500,684,0.01824452511647312,197,HB,No-Show
2,6,25000,150,0.006004637227220346,165,FB,No-Show
2,4,37500,191,0.005119122813273481,102,HB,No-Show
2,4,37500,223,0.005969295947071248,76,BB,No-Show
2,6,37500,242,0.006464458406031989,19,BB,No-Show
1,2,25000,481,0.019266968876183517,171,BB,No-Show
3,4,25000,429,0.01718203394706448,74,BB,No-Show
2,4,37500,425,0.011344733956582621,0,HB,No-Show
2,6,100000,216,0.002166304504822808,57,HB,No-Show
1,4,25000,134,0.005363008543316801,80,BB,No-Show
2,4,25000,555,0.02221573497936179,164,BB,No-Show
1,4,100000,571,0.00571557516265438,32,HB,No-Show
2,3,37500,136,0.0036266666666666,101,HB,No-Show
2,4,25000,124,0.004960747477281864,16,BB,No-Show
3,6,25000,729,0.029173733111366524,37,FB,No-Show
2,4,25000,338,0.013547053319803763,57,HB,No-Show
2,4,25000,551,0.02206046756028345,161,BB,No-Show
2,5,37500,342,0.00913776688495495,206,HB,No-Show
1,4,37500,360,0.009620595487820698,210,HB,No-Show
1,3,100000,244,0.0024493290814527648,89,FB,No-Show
3,4,37500,129,0.0034546246661738955,18,HB,No-Show
1,4,37500,187,0.0049912237744666,44,BB,No-Show
1,5,100000,383,0.003834325749435899,54,FB,No-Show
2,4,25000,195,0.00780068886480742,99,HB,No-Show
2,4,100000,218,0.002185047671400201,77,BB,No-Show
2,4,25000,232,0.00928504041711012,106,BB,No-Show
2,5,37500,182,0.004861000491695407,22,FB,No-Show
1,3,37500,224,0.005978735092981756,173,FB,No-Show
2,4,37500,195,0.005202963121637083,35,BB,No-Show
1,3,37500,550,0.014677827744595888,54,FB,No-Show
2,4,100000,199,0.0019935008301515075,175,FB,No-Show
1,3,75000,671,0.00895531366170944,158,BB,No-Show
2,4,25000,175,0.0070377335695157375,12,BB,No-Show
1,2,37500,358,0.009563603574829847,102,BB,No-Show
2,3,37500,136,0.0036266666666666,101,FB,No-Show
2,4,37500,116,0.00310114707264215,43,HB,No-Show
1,3,37500,224,0.005978733392881114,123,FB,No-Show
2,3,25000,443,0.017737645114415657,174,FB,No-Show
2,4,25000,344,0.013777870362186188,197,BB,No-Show
2,5,75000,453,0.006048198138023482,214,HB,No-Show
1,4,25000,214,0.008593714681060377,171,BB,No-Show
1,3,37500,354,0.009440587321809794,20,BB,No-Show
1,3,25000,543,0.021733167905290018,21,BB,No-Show
2,3,25000,202,0.00808,96,HB,No-Show
2,5,37500,907,0.024202625516352334,83,BB,No-Show
2,6,75000,142,0.0019033647053399766,186,BB,No-Show
2,3,100000,407,0.0040791907659289365,216,BB,No-Show
2,5,75000,113,0.001506912591037995,158,FB,No-Show
4,5,37500,691,0.018435262923222683,155,HB,No-Show
1,2,37500,437,0.01166876161563802,219,HB,No-Show
2,3,25000,159,0.006386384436650732,205,BB,No-Show
3,5,25000,458,0.01835764615839495,156,BB,No-Show
2,4,37500,188,0.005039403911476959,22,FB,No-Show
1,2,25000,499,0.01996950779765831,12,BB,No-Show
2,4,25000,109,0.004366260605030207,207,FB,No-Show
2,4,37500,132,0.0035267216941903,51,BB,No-Show
2,5,25000,344,0.013778598572043584,104,FB,No-Show
1,2,25000,179,0.00716,37,FB,No-Show
1,4,75000,219,0.0029244462267732393,76,HB,No-Show
2,4,75000,152,0.0020370843847356324,97,HB,No-Show
3,4,75000,159,0.0021290029672477134,171,BB,No-Show
3,5,75000,248,0.003312531600934291,194,BB,No-Show
1,4,75000,230,0.0030698854013458485,133,HB,No-Show
1,3,25000,161,0.006444004781897434,194,HB,No-Show
1,5,100000,519,0.005197176094951092,46,HB,No-Show
1,2,25000,387,0.015503094140749102,18,BB,No-Show
1,4,25000,525,0.02103823070505515,172,BB,No-Show
2,4,25000,212,0.008492957006804473,47,FB,No-Show
3,5,37500,182,0.004867311765496702,189,FB,No-Show
1,2,25000,204,0.00816,12,HB,No-Show
1,2,25000,170,0.006809456210376605,32,FB,No-Show
2,3,75000,443,0.005910214234886094,120,HB,No-Show
3,4,75000,235,0.0031363988883039216,148,HB,No-Show
2,3,25000,391,0.01565247591928627,13,BB,No-Show
1,4,37500,759,0.020256790363010844,50,FB,No-Show
2,3,37500,597,0.01592352080113402,11,FB,No-Show
2,4,37500,573,0.015303444453341706,201,FB,No-Show
1,5,25000,441,0.017652194527390024,99,BB,No-Show
2,6,75000,116,0.0015594797324584536,203,HB,No-Show
1,3,25000,491,0.019674011729828484,127,HB,No-Show
2,6,75000,582,0.007764660576943681,89,HB,No-Show
3,4,100000,106,0.0010635685188810351,69,FB,No-Show
1,3,100000,253,0.0025305192009243997,119,HB,No-Show
2,4,100000,504,0.005047193022605749,187,BB,No-Show
1,4,75000,576,0.007687536072845413,183,HB,No-Show
1,4,25000,126,0.005052816455565534,120,FB,No-Show
1,4,100000,217,0.002174996850489441,165,FB,No-Show
2,5,75000,156,0.0020810677057755893,220,HB,No-Show
1,2,25000,663,0.02653861421121507,117,HB,No-Show
3,6,37500,453,0.012101307260247959,174,FB,No-Show
2,4,37500,171,0.004579208428107916,217,FB,No-Show
1,4,75000,332,0.004428094328310606,170,HB,No-Show
1,3,37500,232,0.006201105502278843,167,BB,No-Show
2,4,100000,299,0.002993940426011662,190,BB,No-Show
2,4,37500,148,0.003969639218675235,62,HB,No-Show
2,4,100000,963,0.00963608626952178,64,HB,No-Show
1,2,100000,201,0.002019040626896757,15,BB,No-Show
1,4,37500,489,0.013041115018853707,28,BB,No-Show
2,3,75000,923,0.012307988977241594,63,HB,No-Show
1,3,25000,469,0.018794413558719317,77,BB,No-Show
2,4,25000,158,0.0063517429844946755,179,HB,No-Show
1,3,25000,112,0.004500861432624606,0,FB,No-Show
1,4,25000,167,0.006685431876282015,133,HB,No-Show
2,7,37500,432,0.011525649525957735,121,FB,No-Show
3,6,75000,344,0.004593063509215008,199,BB,No-Show
1,6,25000,108,0.004348126050451742,13,BB,No-Show
2,3,100000,493,0.004936551667907024,100,FB,No-Show
1,5,25000,123,0.004939037822773151,96,BB,No-Show
1,3,37500,169,0.004508177202612586,206,HB,No-Show
2,4,37500,515,0.01375696077242554,23,BB,No-Show
2,5,100000,193,0.0019399226045609095,190,FB,No-Show
2,6,75000,190,0.0025375742196347044,153,HB,No-Show
2,4,25000,108,0.004338969060693981,83,HB,No-Show
1,2,25000,294,0.011779433340023817,105,BB,No-Show
3,4,100000,204,0.00204,23,BB,No-Show
1,2,75000,145,0.0019403513261583942,16,HB,No-Show
2,6,100000,419,0.004193319856407486,56,BB,No-Show
2,5,25000,419,0.01679385928447135,94,HB,No-Show
1,3,75000,202,0.0026953166072689267,211,FB,No-Show
2,6,37500,367,0.009791341907766836,210,HB,No-Show
1,6,37500,273,0.007288049161046473,30,FB,No-Show
1,3,75000,106,0.0014176792459217405,145,HB,No-Show
2,6,100000,652,0.006521331183598333,62,HB,No-Show
2,4,100000,339,0.0033904392115438877,192,BB,No-Show
1,4,25000,821,0.03286554702655646,152,HB,No-Show
1,2,75000,476,0.006350488727038745,48,BB,No-Show
2,4,37500,177,0.004734526472048697,209,HB,No-Show
4,6,100000,916,0.009166637903506728,175,HB,No-Show
2,5,37500,212,0.0056539922642266875,71,BB,No-Show
3,6,100000,537,0.005375537319602308,131,FB,No-Show
1,3,75000,127,0.001697355798045978,206,BB,No-Show
2,5,75000,651,0.008688502511577637,214,FB,No-Show
2,6,37500,211,0.005630192753550922,61,HB,No-Show
2,4,100000,111,0.0011135880808176761,211,BB,No-Show
2,4,75000,176,0.002349616905857564,148,FB,No-Show
1,3,75000,476,0.006357351608026337,174,BB,No-Show
2,4,100000,237,0.002371957238818277,61,HB,No-Show
2,5,75000,176,0.0023574159752177614,175,FB,No-Show
1,4,75000,118,0.0015774861740160096,12,HB,No-Show
1,3,100000,164,0.0016450164100799602,100,FB,No-Show
1,4,100000,370,0.0037008542935007033,161,HB,No-Show
2,5,37500,219,0.005850020943813776,198,BB,No-Show
1,4,37500,358,0.009559576267831018,20,BB,No-Show
4,6,75000,204,0.002720260258542496,126,HB,No-Show
3,6,75000,344,0.0045866666666666,199,HB,No-Show
3,5,75000,205,0.002744119177058586,104,HB,No-Show
1,3,25000,152,0.00610393663928198,103,FB,No-Show
3,4,37500,689,0.01837381961764103,142,FB,No-Show
2,4,75000,468,0.006248116383857767,35,BB,No-Show
1,2,75000,120,0.0016130791974378264,95,FB,No-Show
2,5,37500,219,0.0058530798462085145,44,HB,No-Show
3,6,75000,387,0.005165473605031209,170,BB,No-Show
2,4,37500,457,0.01219505004339339,156,FB,No-Show
2,3,37500,310,0.008289355028487969,32,BB,No-Show
1,4,37500,202,0.005400512190007673,15,HB,No-Show
1,3,37500,205,0.005492412403153935,201,BB,No-Show
3,4,100000,832,0.008328655494757364,128,HB,No-Show
2,3,37500,205,0.005480040129394061,10,HB,No-Show
2,4,75000,348,0.004643240939102934,204,HB,No-Show
2,5,37500,461,0.012296103952984836,31,HB,No-Show
2,5,37500,332,0.008873430477794788,104,BB,No-Show
4,6,75000,185,0.0024740750794302545,13,HB,No-Show
1,2,37500,109,0.0029252349693183887,148,HB,No-Show
2,5,25000,190,0.007629499025369131,203,HB,No-Show
4,8,25000,215,0.00863415646720649,142,HB,No-Show
1,4,75000,132,0.0017703336921284234,86,FB,No-Show
2,4,37500,202,0.005392163412172386,198,FB,No-Show
1,4,100000,196,0.001966135639552809,6,BB,No-Show
3,6,25000,103,0.004128150185856153,92,FB,No-Show
2,3,75000,447,0.00596474210638267,74,BB,No-Show
1,4,25000,688,0.027542257083147073,153,HB,No-Show
1,4,25000,119,0.004795204371868119,202,FB,No-Show
1,3,25000,162,0.006488963696848728,85,HB,No-Show
2,5,25000,112,0.004490148211798356,91,HB,No-Show
1,3,75000,663,0.00884700150101273,119,HB,No-Show
1,4,100000,377,0.003778536288214528,173,HB,No-Show
1,2,100000,140,0.0014092600100470605,156,HB,No-Show
2,4,75000,240,0.0032124129385132844,99,BB,No-Show
2,3,100000,118,0.0011867124368312618,88,FB,No-Show
2,5,75000,397,0.0052953327377878645,202,BB,No-Show
1,6,100000,449,0.00449073850474867,141,HB,No-Show
2,4,25000,534,0.021393453715747416,22,HB,No-Show
1,6,37500,380,0.010139266003944153,14,HB,No-Show
2,4,75000,101,0.0013514411846880703,189,BB,No-Show
2,5,25000,134,0.005361070203126857,115,HB,No-Show
2,5,75000,685,0.009139845437058603,171,BB,No-Show
2,4,100000,210,0.002108311836082118,185,BB,No-Show
2,5,100000,244,0.00244,9,HB,No-Show
2,4,100000,194,0.0019459082544500711,73,HB,No-Show
2,5,37500,209,0.0055906524707729525,116,HB,No-Show
1,5,37500,377,0.010066771679821371,8,HB,No-Show
2,5,25000,376,0.015044337640383347,191,BB,No-Show
2,4,75000,731,0.009757991111909031,17,FB,No-Show
1,4,100000,403,0.004031115039557258,209,BB,No-Show
1,2,75000,240,0.0032022385167604045,48,FB,No-Show
1,4,75000,985,0.013135022111284568,145,FB,No-Show
2,5,25000,693,0.02773595543836439,33,FB,No-Show
1,4,37500,749,0.019984852769503195,36,BB,No-Show
4,5,75000,107,0.0014353026467171367,185,FB,No-Show
2,4,75000,616,0.008219524556330403,45,HB,No-Show
2,3,25000,178,0.00713652962577303,10,BB,No-Show
1,3,37500,352,0.009404220891857742,124,BB,No-Show
2,4,25000,437,0.017509152692095128,212,FB,No-Show
2,5,25000,401,0.016049182748706804,130,FB,No-Show
1,4,25000,395,0.01580905925691865,148,FB,No-Show
2,3,75000,330,0.004409963677076454,56,FB,No-Show
1,3,100000,405,0.004057032604896635,211,FB,No-Show
1,4,37500,110,0.0029526934145821765,74,BB,No-Show
3,5,37500,114,0.003056341409286887,211,BB,No-Show
2,4,25000,215,0.008608582663692611,53,FB,No-Show
1,5,37500,270,0.007202960632975864,27,FB,No-Show
1,5,100000,213,0.0021372729658020017,171,BB,No-Show
2,5,37500,312,0.008332976042911895,78,HB,No-Show
2,4,25000,169,0.006788796017112345,59,HB,No-Show
2,3,75000,917,0.012233429982614057,63,HB,No-Show
1,2,25000,292,0.011697542580675463,95,BB,No-Show
2,5,37500,145,0.003868252366502519,158,BB,No-Show
3,7,75000,114,0.0015324190252904686,196,FB,No-Show
3,5,100000,224,0.002242703138086794,93,HB,No-Show
1,4,75000,120,0.0016123138511699598,99,FB,No-Show
2,3,75000,120,0.0016094021692185786,209,BB,No-Show
1,3,25000,253,0.010136980168477387,46,BB,No-Show
1,3,37500,329,0.008784679138973852,158,HB,No-Show
3,6,37500,120,0.0032128286086988787,114,FB,No-Show
2,4,100000,286,0.0028657236053257077,189,BB,No-Show
2,3,37500,133,0.003568307339745526,101,FB,No-Show
1,5,75000,330,0.004406838657556525,63,FB,No-Show
2,5,37500,693,0.018483524118970716,19,HB,No-Show
1,4,75000,147,0.00196,74,HB,No-Show
2,6,37500,216,0.005764401909930534,38,BB,No-Show
1,3,25000,119,0.004772860591866241,88,HB,No-Show
1,4,37500,221,0.005912009872984284,67,BB,No-Show
2,4,25000,216,0.008648837478632739,4,FB,No-Show
1,3,25000,228,0.009130463284446397,112,BB,No-Show
2,6,25000,687,0.027506676969284955,161,HB,No-Show
2,3,25000,164,0.006599072498912936,202,HB,No-Show
2,4,100000,679,0.006796339975590429,192,BB,No-Show
3,4,37500,721,0.01922992007911605,117,FB,No-Show
2,5,25000,242,0.009713563172290012,81,HB,No-Show
2,4,37500,203,0.005438575211167659,92,HB,No-Show
2,5,75000,163,0.0021776995253269755,177,FB,No-Show
2,7,25000,380,0.015238400654556002,2,BB,No-Show
2,5,25000,243,0.009754878333807762,168,FB,No-Show
2,4,75000,380,0.005067951383751017,4,BB,No-Show
1,2,25000,262,0.01048,198,FB,No-Show
1,3,75000,146,0.0019529872819437594,132,FB,No-Show
3,5,75000,394,0.0052533333333333,195,BB,No-Show
1,4,100000,586,0.00586721684667685,152,BB,No-Show
1,3,75000,110,0.0014698296044521446,57,HB,No-Show
3,5,75000,504,0.006725808561353602,80,FB,No-Show
2,4,37500,103,0.0027601924556809117,195,BB,No-Show
1,4,75000,175,0.0023397517562519154,11,HB,No-Show
2,6,100000,238,0.0023807221738543203,9,FB,No-Show
1,3,75000,734,0.009796323547207993,88,BB,No-Show
1,4,25000,105,0.00422868573293705,195,FB,No-Show
1,4,100000,718,0.007180375899771447,158,HB,No-Show
2,4,75000,222,0.002973325420979046,102,FB,No-Show
2,6,37500,245,0.006555268983381754,49,BB,No-Show
2,4,25000,870,0.034830666590636564,176,FB,No-Show
1,3,37500,216,0.00577409320825236,73,BB,No-Show
2,5,25000,423,0.01693590057940452,91,HB,No-Show
2,3,75000,394,0.005260711292769034,11,BB,No-Show
2,3,75000,198,0.002643230537266669,199,FB,No-Show
3,6,75000,582,0.0077680775568105855,89,HB,No-Show
1,5,25000,107,0.004313114285284433,17,BB,No-Show
2,4,25000,485,0.019430385812695513,106,HB,No-Show
2,4,100000,240,0.0024045471483488106,165,HB,No-Show
2,4,75000,445,0.0059455812682180685,128,HB,No-Show
1,5,37500,562,0.01499900776311367,179,FB,No-Show
2,5,100000,101,0.001011894407862883,96,FB,No-Show
2,3,75000,957,0.0127601881101492,183,BB,No-Show
1,2,25000,262,0.01048,200,FB,No-Show
2,6,37500,366,0.009767000217711697,102,FB,No-Show
2,4,75000,448,0.005980194272311026,130,HB,No-Show
2,4,37500,239,0.006374990332770711,197,HB,No-Show
2,5,75000,166,0.0022224096498117112,171,BB,No-Show
1,6,37500,737,0.019655949246175985,176,FB,No-Show
2,7,75000,348,0.004644372862772374,54,FB,No-Show
2,3,75000,219,0.002932598379639104,20,BB,No-Show
1,2,25000,186,0.007467579126129091,59,FB,No-Show
1,6,37500,201,0.005361978111924909,119,HB,No-Show
1,4,37500,293,0.007836198538246584,145,FB,No-Show
2,4,75000,678,0.009051183444615175,203,FB,No-Show
2,4,100000,192,0.001920692835718407,71,FB,No-Show
3,6,100000,228,0.00228521937573406,15,BB,No-Show
1,3,100000,152,0.0015241885239367665,38,FB,No-Show
3,5,37500,198,0.005287466839130702,111,HB,No-Show
2,5,37500,107,0.002860923518954126,5,BB,No-Show
2,4,25000,159,0.006364432791686603,206,BB,No-Show
1,3,37500,225,0.006017383097397952,168,FB,No-Show
1,3,100000,165,0.001654848691475039,100,FB,No-Show
3,5,75000,184,0.002459948738710147,11,FB,No-Show
2,4,37500,219,0.005844066047866863,64,BB,No-Show
1,5,37500,428,0.011421631774878803,96,HB,No-Show
1,3,37500,214,0.005732767630838422,171,FB,No-Show
1,3,25000,915,0.036600909868758115,5,BB,No-Show
1,2,25000,126,0.005041907436199964,66,BB,No-Show
2,4,100000,240,0.0024047114608992345,13,HB,No-Show
2,3,25000,321,0.012853252385516642,27,BB,No-Show
1,5,25000,239,0.009563324527973264,23,BB,No-Show
1,3,75000,128,0.0017106619336654063,206,BB,No-Show
3,4,37500,150,0.004,164,BB,No-Show
2,4,37500,569,0.015193407616300645,199,FB,No-Show
1,2,100000,221,0.002213567992239051,182,BB,No-Show
3,5,75000,154,0.0020610851500672,179,BB,No-Show
2,4,75000,708,0.009446823102400529,24,FB,No-Show
2,4,25000,180,0.007229219878794759,143,HB,No-Show
2,6,75000,189,0.0025300080263875447,158,FB,No-Show
2,5,25000,127,0.005092080008619793,131,FB,No-Show
1,3,75000,670,0.008935668853203528,158,FB,No-Show
3,7,75000,273,0.003643063632933995,3,HB,No-Show
1,2,25000,129,0.005194983828691372,1,FB,No-Show
1,5,75000,102,0.0013661363006122905,15,HB,No-Show
2,5,37500,195,0.005207210583305702,188,BB,No-Show
2,4,37500,335,0.00895861559964991,26,HB,No-Show
3,6,100000,137,0.0013730944123904539,164,FB,No-Show
1,2,75000,154,0.0020574532649338304,22,HB,No-Show
1,3,37500,561,0.01498402281362519,42,BB,No-Show
1,3,25000,240,0.009631341598971542,117,HB,No-Show
3,5,37500,126,0.0033786975424750427,16,HB,No-Show
1,4,25000,334,0.013393228805956971,17,HB,No-Show
1,3,75000,276,0.0036882201370785584,127,BB,No-Show
1,3,75000,226,0.003025537367097099,128,BB,No-Show
2,5,75000,560,0.00747894106968534,199,FB,No-Show
1,5,37500,141,0.0037666836622139493,46,BB,No-Show
2,5,75000,692,0.009233924881386349,123,BB,No-Show
4,5,25000,245,0.009801984767820333,51,BB,No-Show
3,5,100000,659,0.006591225460594974,49,FB,No-Show
3,5,75000,357,0.004771688507230486,155,BB,No-Show
1,2,75000,489,0.006529797612006388,51,HB,No-Show
2,4,25000,227,0.009082986492266359,86,FB,No-Show
2,5,37500,222,0.0059387254507048595,58,BB,No-Show
2,3,37500,162,0.004337155735944661,97,FB,No-Show
3,5,37500,168,0.0044988240976453426,22,FB,No-Show
1,5,25000,109,0.004368262122085405,17,BB,No-Show
1,3,25000,410,0.01641500889283105,10,HB,No-Show
2,4,100000,141,0.0014194978094612355,117,BB,No-Show
1,4,37500,431,0.011499192064431582,95,HB,No-Show
2,7,37500,214,0.005731333404775053,32,BB,No-Show
2,4,37500,428,0.011428609386989017,14,HB,No-Show
3,5,37500,119,0.003185278891677554,200,BB,No-Show
1,3,75000,423,0.005652888696523656,75,FB,No-Show
1,2,25000,209,0.008369422981655545,183,BB,No-Show
3,8,75000,230,0.0030720281901449576,32,BB,No-Show
1,3,37500,234,0.006250308872820843,101,HB,No-Show
1,3,75000,373,0.004979756627312655,62,BB,No-Show
1,3,25000,472,0.018918984000416503,83,BB,No-Show
1,3,75000,491,0.006551575966844578,26,HB,No-Show
1,3,75000,684,0.009122325963794224,116,HB,No-Show
1,3,75000,335,0.004472208612652019,38,FB,No-Show
2,5,100000,217,0.002170431426464611,124,BB,No-Show
3,5,25000,912,0.03648764563695584,121,BB,No-Show
1,2,25000,200,0.008018411374513213,13,HB,No-Show
1,4,75000,124,0.0016632564680187092,134,HB,No-Show
3,5,25000,460,0.018401517538876287,156,HB,No-Show
1,3,75000,154,0.0020605593578499086,130,FB,No-Show
1,2,100000,407,0.004070206403598563,104,HB,No-Show
1,3,37500,218,0.005838840605880451,166,BB,No-Show
1,5,25000,130,0.005229172020319148,104,BB,No-Show
2,6,25000,109,0.004370433367028268,57,BB,No-Show
2,5,37500,217,0.005801792404749383,199,BB,No-Show
2,5,25000,302,0.012093915197969294,63,HB,No-Show
2,4,37500,114,0.003057816154576307,74,BB,No-Show
1,3,100000,155,0.00155973292942329,32,BB,No-Show
1,3,75000,131,0.001750137161219619,200,BB,No-Show
1,3,25000,147,0.0059021249501660916,117,HB,No-Show
3,5,75000,194,0.002595948583783561,8,HB,No-Show
3,4,25000,156,0.006268258911567529,139,FB,No-Show
1,3,100000,684,0.0068475781839465255,159,BB,No-Show
2,4,75000,184,0.002461225143762678,59,FB,No-Show
1,2,37500,239,0.006391612299528124,140,HB,No-Show
1,2,25000,191,0.007670496828378863,39,FB,No-Show
3,5,37500,334,0.0089066666666666,107,BB,No-Show
1,5,25000,212,0.008516910018200093,186,BB,No-Show
1,6,37500,376,0.010027155840762374,11,HB,No-Show
1,3,25000,469,0.01879010111016545,86,BB,No-Show
2,4,100000,390,0.00390961489252384,207,BB,No-Show
2,3,100000,120,0.001206257937640483,98,FB,No-Show
3,6,100000,818,0.008182534516303627,125,FB,No-Show
2,3,75000,745,0.009936307951155906,9,FB,No-Show
1,6,75000,171,0.002283166071021154,141,HB,No-Show
1,2,75000,121,0.001614154034389284,94,FB,No-Show
2,4,37500,659,0.01757560625119891,130,HB,No-Show
2,5,100000,641,0.006414747753190021,46,HB,No-Show
2,4,37500,168,0.0044871787342788,20,BB,No-Show
2,4,37500,209,0.005581845454700237,37,BB,No-Show
2,6,75000,669,0.008922776127530448,214,FB,No-Show
2,4,100000,129,0.0012986886674083175,188,FB,No-Show
1,2,25000,114,0.004572106769978022,152,FB,No-Show
1,3,25000,122,0.004896145720324391,61,BB,No-Show
1,5,25000,534,0.021372948467373545,185,BB,No-Show
2,3,37500,416,0.0110933333333333,138,FB,No-Show
2,5,100000,410,0.004105391549076276,35,BB,No-Show
2,4,75000,388,0.005179469406163227,71,BB,No-Show
